_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},3382,2023-12-17 07:55:31,False,,,DenseRatingRemnantTrial,3380,41,True,3380,254,231,DenseRatingRemnant,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""concerned"", ""anxious"", ""shocked"", ""friendly"", ""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""concerned"", ""anxious"", ""shocked"", ""friendly"", ""skeptical""], ""answer"": {""concerned"": ""1"", ""anxious"": ""2"", ""shocked"": ""3"", ""friendly"": ""1"", ""skeptical"": ""1""}}",True,5573.0,,,16.704,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I cannot believe I did so well in my exams.,"[""concerned"", ""anxious"", ""shocked"", ""friendly"", ""skeptical""]"
{},False,{},3383,2023-12-17 07:55:31,False,,,DenseRatingRemnantTrial,3412,8,True,3412,250,236,DenseRatingRemnant,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""], ""answer"": {""sarcastic"": ""5"", ""pleased"": ""5"", ""urgent"": ""2"", ""resigned"": ""4"", ""sad"": ""2""}}",True,5576.0,,,28.334,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""]"
{},False,{},3384,2023-12-17 07:55:31,False,,,DenseRatingRemnantTrial,3412,8,True,3412,251,234,DenseRatingRemnant,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""], ""answer"": {""sarcastic"": ""5"", ""pleased"": ""2"", ""urgent"": ""5"", ""resigned"": ""1"", ""sad"": ""2""}}",True,5574.0,,,3.759,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""sarcastic"", ""pleased"", ""urgent"", ""resigned"", ""sad""]"
{},False,{},3385,2023-12-17 07:55:34,False,,,DenseRatingRemnantTrial,3423,11,True,3423,253,237,DenseRatingRemnant,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""annoyed"", ""confused"", ""uncertain"", ""desperate"", ""irritated""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""annoyed"", ""confused"", ""uncertain"", ""desperate"", ""irritated""], ""answer"": {""annoyed"": ""1"", ""confused"": ""1"", ""uncertain"": ""1"", ""desperate"": ""1"", ""irritated"": ""1""}}",True,5572.0,,,13.11,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I`m a millionaire now!","[""annoyed"", ""confused"", ""uncertain"", ""desperate"", ""irritated""]"
{},False,{},3386,2023-12-17 07:55:35,False,,,DenseRatingRemnantTrial,3429,34,True,3429,255,235,DenseRatingRemnant,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""reassuring"", ""disappointed"", ""surprised"", ""annoyed"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""reassuring"", ""disappointed"", ""surprised"", ""annoyed"", ""happy""], ""answer"": {""reassuring"": ""3"", ""disappointed"": ""1"", ""surprised"": ""5"", ""annoyed"": ""1"", ""happy"": ""5""}}",True,5577.0,,,25.715,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Wow, I can`t believe we`re actually going to Disneyland tomorrow!","[""reassuring"", ""disappointed"", ""surprised"", ""annoyed"", ""happy""]"
{},False,{},3387,2023-12-17 07:55:41,False,,,DenseRatingRemnantTrial,3403,16,True,3403,249,232,DenseRatingRemnant,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""irritated"", ""sarcastic"", ""apologetic"", ""surprised"", ""indignant""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""irritated"", ""sarcastic"", ""apologetic"", ""surprised"", ""indignant""], ""answer"": {""irritated"": ""4"", ""sarcastic"": ""1"", ""apologetic"": ""1"", ""surprised"": ""2"", ""indignant"": ""3""}}",True,5589.0,,,39.189,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just pick up your own mess for once?,"[""irritated"", ""sarcastic"", ""apologetic"", ""surprised"", ""indignant""]"
{},False,{},3388,2023-12-17 07:55:42,False,,,DenseRatingRemnantTrial,3426,23,True,3426,244,227,DenseRatingRemnant,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""curious"", ""worried"", ""appreciative"", ""nostalgic"", ""apologetic""]}",True,False,,0.0,,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""curious"", ""worried"", ""appreciative"", ""nostalgic"", ""apologetic""], ""answer"": {""curious"": ""1"", ""worried"": ""5"", ""appreciative"": ""4"", ""nostalgic"": ""4"", ""apologetic"": ""4""}}",True,5588.0,,,38.221,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I need your help immediately, I don`t know what to do!","[""curious"", ""worried"", ""appreciative"", ""nostalgic"", ""apologetic""]"
{},False,{},3389,2023-12-17 07:55:42,False,,,DenseRatingRemnantTrial,3387,66,True,3387,248,230,DenseRatingRemnant,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""angry"", ""disappointed"", ""grateful"", ""affectionate"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""angry"", ""disappointed"", ""grateful"", ""affectionate"", ""reassuring""], ""answer"": {""angry"": ""1"", ""disappointed"": ""2"", ""grateful"": ""1"", ""affectionate"": ""1"", ""reassuring"": ""1""}}",True,5575.0,,,14.365,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really couldn`t be bothered to get out of bed this morning.,"[""angry"", ""disappointed"", ""grateful"", ""affectionate"", ""reassuring""]"
{},False,{},3390,2023-12-17 07:55:43,False,,,DenseRatingRemnantTrial,3442,29,True,3442,256,238,DenseRatingRemnant,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""sad"", ""irritated"", ""apologetic"", ""anxious"", ""proud""]}",True,False,,0.0,,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""sad"", ""irritated"", ""apologetic"", ""anxious"", ""proud""], ""answer"": {""sad"": ""1"", ""irritated"": ""1"", ""apologetic"": ""1"", ""anxious"": ""1"", ""proud"": ""3""}}",True,5580.0,,,18.348,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really appreciate all the hard work you`ve put into this project.,"[""sad"", ""irritated"", ""apologetic"", ""anxious"", ""proud""]"
{},False,{},3391,2023-12-17 07:55:49,False,,,DenseRatingRemnantTrial,3404,73,True,3404,252,229,DenseRatingRemnant,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""resigned"", ""sarcastic"", ""worried"", ""admiring"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""resigned"", ""sarcastic"", ""worried"", ""admiring"", ""frustrated""], ""answer"": {""resigned"": ""3"", ""sarcastic"": ""2"", ""worried"": ""4"", ""admiring"": ""3"", ""frustrated"": ""3""}}",True,5581.0,,,13.651,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,Is he really coming over then?,"[""resigned"", ""sarcastic"", ""worried"", ""admiring"", ""frustrated""]"
{},False,{},3392,2023-12-17 07:55:51,False,,,DenseRatingRemnantTrial,3416,62,True,3416,253,237,DenseRatingRemnant,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""disappointed"", ""sad"", ""annoyed"", ""irritated"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""disappointed"", ""sad"", ""annoyed"", ""irritated"", ""nostalgic""], ""answer"": {""disappointed"": ""4"", ""sad"": ""3"", ""annoyed"": ""3"", ""irritated"": ""3"", ""nostalgic"": ""1""}}",True,5584.0,,,14.135,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,The food was not as good as I thought it would be.,"[""disappointed"", ""sad"", ""annoyed"", ""irritated"", ""nostalgic""]"
{},False,{},3393,2023-12-17 07:55:51,False,,,DenseRatingRemnantTrial,3391,64,True,3391,254,231,DenseRatingRemnant,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""reflective"", ""indignant"", ""resigned"", ""frustrated"", ""grateful""]}",True,False,,0.0,,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""reflective"", ""indignant"", ""resigned"", ""frustrated"", ""grateful""], ""answer"": {""reflective"": ""1"", ""indignant"": ""1"", ""resigned"": ""1"", ""frustrated"": ""1"", ""grateful"": ""2""}}",True,5579.0,,,10.332,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,Please allow me to assist with any problems you may have.,"[""reflective"", ""indignant"", ""resigned"", ""frustrated"", ""grateful""]"
{},False,{},3394,2023-12-17 07:55:52,False,,,DenseRatingRemnantTrial,3425,31,True,3425,251,234,DenseRatingRemnant,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""admiring"", ""uncertain"", ""confused"", ""reassuring"", ""thankful""]}",True,False,,0.0,,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""admiring"", ""uncertain"", ""confused"", ""reassuring"", ""thankful""], ""answer"": {""admiring"": ""4"", ""uncertain"": ""1"", ""confused"": ""1"", ""reassuring"": ""2"", ""thankful"": ""4""}}",True,5592.0,,,36.782,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?","[""admiring"", ""uncertain"", ""confused"", ""reassuring"", ""thankful""]"
{},False,{},3395,2023-12-17 07:56:00,False,,,DenseRatingRemnantTrial,3451,2,True,3451,248,230,DenseRatingRemnant,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""frustrated"", ""uncertain"", ""joyful"", ""happy"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""frustrated"", ""uncertain"", ""joyful"", ""happy"", ""concerned""], ""answer"": {""frustrated"": ""5"", ""uncertain"": ""1"", ""joyful"": ""1"", ""happy"": ""1"", ""concerned"": ""2""}}",True,5585.0,,,13.678,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""frustrated"", ""uncertain"", ""joyful"", ""happy"", ""concerned""]"
{},False,{},3396,2023-12-17 07:56:02,False,,,DenseRatingRemnantTrial,3417,38,True,3417,250,236,DenseRatingRemnant,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""proud"", ""sympathetic"", ""angry"", ""joyful"", ""reflective""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""proud"", ""sympathetic"", ""angry"", ""joyful"", ""reflective""], ""answer"": {""proud"": ""4"", ""sympathetic"": ""1"", ""angry"": ""1"", ""joyful"": ""5"", ""reflective"": ""2""}}",True,5594.0,,,30.144,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""proud"", ""sympathetic"", ""angry"", ""joyful"", ""reflective""]"
{},False,{},3397,2023-12-17 07:56:03,False,,,DenseRatingRemnantTrial,3415,53,True,3415,255,235,DenseRatingRemnant,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""angry"", ""relieved"", ""skeptical"", ""worried"", ""admiring""]}",True,False,,0.0,,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""angry"", ""relieved"", ""skeptical"", ""worried"", ""admiring""], ""answer"": {""angry"": ""3"", ""relieved"": ""2"", ""skeptical"": ""2"", ""worried"": ""3"", ""admiring"": ""1""}}",True,5587.0,,,16.512,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,They shouldn`t have hurt him.,"[""angry"", ""relieved"", ""skeptical"", ""worried"", ""admiring""]"
{},False,{},3398,2023-12-17 07:56:03,False,,,DenseRatingRemnantTrial,3449,22,True,3449,254,231,DenseRatingRemnant,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""desperate"", ""pleased"", ""proud"", ""encouraging"", ""angry""]}",True,False,,0.0,,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""desperate"", ""pleased"", ""proud"", ""encouraging"", ""angry""], ""answer"": {""desperate"": ""2"", ""pleased"": ""1"", ""proud"": ""1"", ""encouraging"": ""1"", ""angry"": ""4""}}",True,5586.0,,,12.649,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why do you always leave your dirty dishes in the sink?,"[""desperate"", ""pleased"", ""proud"", ""encouraging"", ""angry""]"
{},False,{},3399,2023-12-17 07:56:04,False,,,DenseRatingRemnantTrial,3392,72,False,3392,256,238,DenseRatingRemnant,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""disappointed"", ""relieved"", ""anxious"", ""irritated"", ""sympathetic""]}",False,False,,,,,True,,,,,340.0,,,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""disappointed"", ""relieved"", ""anxious"", ""irritated"", ""sympathetic""]"
{},False,{},3400,2023-12-17 07:56:05,False,,,DenseRatingRemnantTrial,3399,67,True,3399,252,229,DenseRatingRemnant,"{""sentence"": ""I am very sad about the news."", ""tones"": [""urgent"", ""concerned"", ""desperate"", ""sarcastic"", ""angry""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""urgent"", ""concerned"", ""desperate"", ""sarcastic"", ""angry""], ""answer"": {""urgent"": ""2"", ""concerned"": ""4"", ""desperate"": ""2"", ""sarcastic"": ""1"", ""angry"": ""3""}}",True,5590.0,,,16.286,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""urgent"", ""concerned"", ""desperate"", ""sarcastic"", ""angry""]"
{},False,{},3401,2023-12-17 07:56:06,False,,,DenseRatingRemnantTrial,3434,65,True,3434,245,228,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""disappointed"", ""shocked"", ""apologetic"", ""concerned"", ""urgent""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""disappointed"", ""shocked"", ""apologetic"", ""concerned"", ""urgent""], ""answer"": {""disappointed"": ""1"", ""shocked"": ""3"", ""apologetic"": ""1"", ""concerned"": ""1"", ""urgent"": ""3""}}",True,5612.0,,,88.513,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""disappointed"", ""shocked"", ""apologetic"", ""concerned"", ""urgent""]"
{},False,{},3402,2023-12-17 07:56:07,False,,,DenseRatingRemnantTrial,3435,63,True,3435,247,233,DenseRatingRemnant,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""relieved"", ""worried"", ""apologetic"", ""happy"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""relieved"", ""worried"", ""apologetic"", ""happy"", ""defensive""], ""answer"": {""relieved"": ""1"", ""worried"": ""3"", ""apologetic"": ""1"", ""happy"": ""1"", ""defensive"": ""3""}}",True,5591.0,,,18.586,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""relieved"", ""worried"", ""apologetic"", ""happy"", ""defensive""]"
{},False,{},3403,2023-12-17 07:56:10,False,,,DenseRatingRemnantTrial,3462,40,True,3462,253,237,DenseRatingRemnant,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""uncertain"", ""friendly"", ""grateful"", ""skeptical"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""uncertain"", ""friendly"", ""grateful"", ""skeptical"", ""defensive""], ""answer"": {""uncertain"": ""5"", ""friendly"": ""3"", ""grateful"": ""2"", ""skeptical"": ""1"", ""defensive"": ""1""}}",True,5598.0,,,27.977,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I really need your help, I don`t know what else to do!","[""uncertain"", ""friendly"", ""grateful"", ""skeptical"", ""defensive""]"
{},False,{},3404,2023-12-17 07:56:15,False,,,DenseRatingRemnantTrial,3445,39,True,3445,248,230,DenseRatingRemnant,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""affectionate"", ""proud"", ""skeptical"", ""admiring"", ""worried""]}",True,False,,0.0,,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""affectionate"", ""proud"", ""skeptical"", ""admiring"", ""worried""], ""answer"": {""affectionate"": ""5"", ""proud"": ""3"", ""skeptical"": ""1"", ""admiring"": ""3"", ""worried"": ""1""}}",True,5593.0,,,14.587,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Underneath the starry sky, I whispered, `I love you forever, my darling.`","[""affectionate"", ""proud"", ""skeptical"", ""admiring"", ""worried""]"
{},False,{},3405,2023-12-17 07:56:18,False,,,DenseRatingRemnantTrial,3376,27,True,3376,254,231,DenseRatingRemnant,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""uncertain"", ""annoyed"", ""confused"", ""frustrated"", ""resigned""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""uncertain"", ""annoyed"", ""confused"", ""frustrated"", ""resigned""], ""answer"": {""uncertain"": ""1"", ""annoyed"": ""1"", ""confused"": ""1"", ""frustrated"": ""1"", ""resigned"": ""1""}}",True,5595.0,,,13.676,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so excited!","[""uncertain"", ""annoyed"", ""confused"", ""frustrated"", ""resigned""]"
{},False,{},3406,2023-12-17 07:56:22,False,,,DenseRatingRemnantTrial,3386,14,True,3386,255,235,DenseRatingRemnant,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""proud"", ""excited"", ""annoyed"", ""concerned"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""proud"", ""excited"", ""annoyed"", ""concerned"", ""happy""], ""answer"": {""proud"": ""1"", ""excited"": ""3"", ""annoyed"": ""4"", ""concerned"": ""5"", ""happy"": ""1""}}",True,5596.0,,,11.613,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to leave right now, the house is on fire!","[""proud"", ""excited"", ""annoyed"", ""concerned"", ""happy""]"
{},False,{},3407,2023-12-17 07:56:23,False,,,DenseRatingRemnantTrial,3395,4,True,3395,244,227,DenseRatingRemnant,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""disappointed"", ""shocked"", ""frustrated"", ""relieved"", ""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""disappointed"", ""shocked"", ""frustrated"", ""relieved"", ""sympathetic""], ""answer"": {""disappointed"": ""1"", ""shocked"": ""4"", ""frustrated"": ""1"", ""relieved"": ""3"", ""sympathetic"": ""2""}}",True,5601.0,,,31.566,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""disappointed"", ""shocked"", ""frustrated"", ""relieved"", ""sympathetic""]"
{},False,{},3408,2023-12-17 07:56:23,False,,,DenseRatingRemnantTrial,3401,13,True,3401,249,232,DenseRatingRemnant,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""admiring"", ""pleased"", ""nostalgic"", ""sympathetic"", ""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""admiring"", ""pleased"", ""nostalgic"", ""sympathetic"", ""sarcastic""], ""answer"": {""admiring"": ""4"", ""pleased"": ""3"", ""nostalgic"": ""3"", ""sympathetic"": ""2"", ""sarcastic"": ""1""}}",True,5606.0,,,41.931,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Your smile is the most beautiful thing I`ve ever seen.,"[""admiring"", ""pleased"", ""nostalgic"", ""sympathetic"", ""sarcastic""]"
{},False,{},3409,2023-12-17 07:56:25,False,,,DenseRatingRemnantTrial,3444,24,True,3444,252,229,DenseRatingRemnant,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""friendly"", ""worried"", ""indignant"", ""excited"", ""uncertain""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""friendly"", ""worried"", ""indignant"", ""excited"", ""uncertain""], ""answer"": {""friendly"": ""4"", ""worried"": ""4"", ""indignant"": ""1"", ""excited"": ""3"", ""uncertain"": ""3""}}",True,5597.0,,,15.753,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""friendly"", ""worried"", ""indignant"", ""excited"", ""uncertain""]"
{},False,{},3410,2023-12-17 07:56:31,False,,,DenseRatingRemnantTrial,3381,74,True,3381,247,233,DenseRatingRemnant,"{""sentence"": ""That has really angered me."", ""tones"": [""friendly"", ""disappointed"", ""annoyed"", ""indignant"", ""anxious""]}",True,False,,0.0,,"{""sentence"": ""That has really angered me."", ""tones"": [""friendly"", ""disappointed"", ""annoyed"", ""indignant"", ""anxious""], ""answer"": {""friendly"": ""1"", ""disappointed"": ""4"", ""annoyed"": ""5"", ""indignant"": ""1"", ""anxious"": ""3""}}",True,5608.0,,,49.2,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,That has really angered me.,"[""friendly"", ""disappointed"", ""annoyed"", ""indignant"", ""anxious""]"
{},False,{},3411,2023-12-17 07:56:31,False,,,DenseRatingRemnantTrial,3424,32,True,3424,251,234,DenseRatingRemnant,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""angry"", ""anxious"", ""shocked"", ""indignant"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""angry"", ""anxious"", ""shocked"", ""indignant"", ""reassuring""], ""answer"": {""angry"": ""1"", ""anxious"": ""1"", ""shocked"": ""5"", ""indignant"": ""1"", ""reassuring"": ""4""}}",True,5604.0,,,28.834,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I can`t believe it!","[""angry"", ""anxious"", ""shocked"", ""indignant"", ""reassuring""]"
{},False,{},3412,2023-12-17 07:56:34,False,,,DenseRatingRemnantTrial,3383,30,True,3383,250,236,DenseRatingRemnant,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""angry"", ""defensive"", ""indignant"", ""proud"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""angry"", ""defensive"", ""indignant"", ""proud"", ""happy""], ""answer"": {""angry"": ""4"", ""defensive"": ""3"", ""indignant"": ""4"", ""proud"": ""2"", ""happy"": ""1""}}",True,5605.0,,,26.949,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""angry"", ""defensive"", ""indignant"", ""proud"", ""happy""]"
{},False,{},3413,2023-12-17 07:56:35,False,,,DenseRatingRemnantTrial,3389,49,True,3389,254,231,DenseRatingRemnant,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""thankful"", ""desperate"", ""uncertain"", ""sad"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""thankful"", ""desperate"", ""uncertain"", ""sad"", ""frustrated""], ""answer"": {""thankful"": ""1"", ""desperate"": ""1"", ""uncertain"": ""5"", ""sad"": ""2"", ""frustrated"": ""2""}}",True,5599.0,,,11.679,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""thankful"", ""desperate"", ""uncertain"", ""sad"", ""frustrated""]"
{},False,{},3414,2023-12-17 07:56:36,False,,,DenseRatingRemnantTrial,3476,5,True,3476,255,235,DenseRatingRemnant,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""reassuring"", ""indignant"", ""friendly"", ""pleased"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""reassuring"", ""indignant"", ""friendly"", ""pleased"", ""defensive""], ""answer"": {""reassuring"": ""3"", ""indignant"": ""1"", ""friendly"": ""4"", ""pleased"": ""5"", ""defensive"": ""1""}}",True,5600.0,,,14.164,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""reassuring"", ""indignant"", ""friendly"", ""pleased"", ""defensive""]"
{},False,{},3415,2023-12-17 07:56:43,False,,,DenseRatingRemnantTrial,3428,47,True,3428,252,229,DenseRatingRemnant,"{""sentence"": ""How are you feeling today?"", ""tones"": [""irritated"", ""thankful"", ""pleased"", ""happy"", ""joyful""]}",True,False,,0.0,,"{""sentence"": ""How are you feeling today?"", ""tones"": [""irritated"", ""thankful"", ""pleased"", ""happy"", ""joyful""], ""answer"": {""irritated"": ""1"", ""thankful"": ""3"", ""pleased"": ""3"", ""happy"": ""2"", ""joyful"": ""2""}}",True,5603.0,,,13.55,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,How are you feeling today?,"[""irritated"", ""thankful"", ""pleased"", ""happy"", ""joyful""]"
{},False,{},3416,2023-12-17 07:56:45,False,,,DenseRatingRemnantTrial,3477,52,True,3477,253,237,DenseRatingRemnant,"{""sentence"": ""Thankfully, I received the package just in time."", ""tones"": [""thankful"", ""surprised"", ""proud"", ""annoyed"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""Thankfully, I received the package just in time."", ""tones"": [""thankful"", ""surprised"", ""proud"", ""annoyed"", ""frustrated""], ""answer"": {""thankful"": ""5"", ""surprised"": ""2"", ""proud"": ""1"", ""annoyed"": ""1"", ""frustrated"": ""1""}}",True,5602.0,,,11.883,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Thankfully, I received the package just in time.","[""thankful"", ""surprised"", ""proud"", ""annoyed"", ""frustrated""]"
