awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},1456,2023-08-04 11:08:51,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,14,1475.0,1412.0,"{""previous_sample"": {""obtained_response"": ""I`m worried about my exam results, I think I haven`t done very well."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m worried about my exam results, I think I haven`t done very well."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1457,2023-08-04 11:08:52,False,,,SRENode,28,,SRE_chain,SRE_chain,True,True,True,,13,1512.0,1222.0,"{""previous_sample"": {""obtained_response"": ""opposing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""opposing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1458,2023-08-04 11:08:53,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,17,1506.0,1414.0,"{""previous_sample"": {""obtained_response"": ""I`m so scared I think I`m going to be ill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so scared I think I`m going to be ill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1459,2023-08-04 11:08:53,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,13,,1103.0,"{""previous_sample"": {""obtained_response"": ""hospitable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hospitable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},1460,2023-08-04 11:08:53,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,13,1499.0,1103.0,"{""previous_sample"": {""obtained_response"": ""hospitable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hospitable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1461,2023-08-04 11:08:57,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,15,1681.0,1450.0,"{""previous_sample"": {""obtained_response"": ""informative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""informative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1462,2023-08-04 11:08:57,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,15,1508.0,1441.0,"{""previous_sample"": {""obtained_response"": ""I`m really sorry for what I did to you, I really regret it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m really sorry for what I did to you, I really regret it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1463,2023-08-04 11:08:58,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,14,1504.0,1451.0,"{""previous_sample"": {""obtained_response"": ""quiet"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""quiet"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1464,2023-08-04 11:09:00,False,,,SRENode,31,,SRE_chain,SRE_chain,True,True,True,,6,1589.0,1077.0,"{""previous_sample"": {""obtained_response"": ""My mum came to make sure that I was feeling ok."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My mum came to make sure that I was feeling ok."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1465,2023-08-04 11:09:01,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,18,1490.0,1310.0,"{""previous_sample"": {""obtained_response"": ""I`m feeling completely relaxed and carefree whilst sitting here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m feeling completely relaxed and carefree whilst sitting here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1466,2023-08-04 11:09:05,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,12,1528.0,1455.0,"{""previous_sample"": {""obtained_response"": ""desperate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""desperate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1467,2023-08-04 11:09:07,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,10,1497.0,1363.0,"{""previous_sample"": {""obtained_response"": ""The library is down the street on your next left."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The library is down the street on your next left."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1468,2023-08-04 11:09:10,False,,,SRENode,23,,SRE_chain,SRE_chain,True,True,True,,15,1549.0,1409.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1469,2023-08-04 11:09:10,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,13,,1360.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},1470,2023-08-04 11:09:10,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,13,1521.0,1360.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1471,2023-08-04 11:09:16,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,9,1516.0,1400.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1472,2023-08-04 11:09:18,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,13,1551.0,1279.0,"{""previous_sample"": {""obtained_response"": ""urgent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""urgent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1473,2023-08-04 11:09:18,False,,,SRENode,68,,SRE_chain,SRE_chain,True,True,True,,11,1606.0,1260.0,"{""previous_sample"": {""obtained_response"": ""You have to post this immediately!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You have to post this immediately!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1474,2023-08-04 11:09:25,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,17,1494.0,1179.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1475,2023-08-04 11:09:29,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,15,1543.0,1456.0,"{""previous_sample"": {""obtained_response"": ""disheartened"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""disheartened"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1476,2023-08-04 11:09:29,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,12,1520.0,1436.0,"{""previous_sample"": {""obtained_response"": ""You would find it easy to achieve a great score!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You would find it easy to achieve a great score!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1477,2023-08-04 11:09:31,False,,,SRENode,11,,SRE_chain,SRE_chain,True,True,True,,16,1531.0,1355.0,"{""previous_sample"": {""obtained_response"": ""The teacher exploded as the children were messing around in class."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The teacher exploded as the children were messing around in class."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1478,2023-08-04 11:09:32,False,,,SRENode,15,,SRE_chain,SRE_chain,True,True,True,,18,1703.0,1399.0,"{""previous_sample"": {""obtained_response"": ""The box of toys remained untouched over the years."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The box of toys remained untouched over the years."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1479,2023-08-04 11:09:38,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,15,1597.0,1319.0,"{""previous_sample"": {""obtained_response"": ""I love your new shoes, they really suit you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I love your new shoes, they really suit you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1480,2023-08-04 11:09:38,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,13,1513.0,1426.0,"{""previous_sample"": {""obtained_response"": ""I`m worried about how much stress you are under at your job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m worried about how much stress you are under at your job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1481,2023-08-04 11:09:38,False,,,SRENode,84,,SRE_chain,SRE_chain,True,True,True,,20,,1401.0,"{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},1482,2023-08-04 11:09:40,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,16,1538.0,1176.0,"{""previous_sample"": {""obtained_response"": ""long-standing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""long-standing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1483,2023-08-04 11:09:42,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,17,1581.0,1445.0,"{""previous_sample"": {""obtained_response"": ""understanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""understanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1484,2023-08-04 11:09:42,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,20,,1391.0,"{""previous_sample"": {""obtained_response"": ""pleasant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleasant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},1485,2023-08-04 11:09:50,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,14,1530.0,1308.0,"{""previous_sample"": {""obtained_response"": ""jealous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""jealous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1486,2023-08-04 11:09:51,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,17,1540.0,1326.0,"{""previous_sample"": {""obtained_response"": ""cautious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""cautious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1487,2023-08-04 11:09:54,False,,,SRENode,9,,SRE_chain,SRE_chain,True,True,True,,14,1537.0,1423.0,"{""previous_sample"": {""obtained_response"": ""She couldn`t stop crying when she heard the news."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""She couldn`t stop crying when she heard the news."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1488,2023-08-04 11:09:55,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,18,1571.0,1434.0,"{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1489,2023-08-04 11:09:56,False,,,SRENode,59,,SRE_chain,SRE_chain,True,True,True,,12,1578.0,1422.0,"{""previous_sample"": {""obtained_response"": ""wistful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""wistful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1490,2023-08-04 11:09:58,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,19,1661.0,1465.0,"{""previous_sample"": {""obtained_response"": ""content"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""content"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1491,2023-08-04 11:09:58,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,14,1692.0,1454.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1492,2023-08-04 11:09:59,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,12,1545.0,1386.0,"{""previous_sample"": {""obtained_response"": ""The dust motes spiralling against the light made me quizzical."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The dust motes spiralling against the light made me quizzical."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1493,2023-08-04 11:09:59,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,18,1598.0,1453.0,"{""previous_sample"": {""obtained_response"": ""What beautiful flowers you have in your garden!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""What beautiful flowers you have in your garden!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1494,2023-08-04 11:10:05,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,18,1522.0,1474.0,"{""previous_sample"": {""obtained_response"": ""I am sure I can do this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am sure I can do this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1495,2023-08-04 11:10:06,False,,,SRENode,70,,SRE_chain,SRE_chain,True,True,True,,14,1663.0,1394.0,"{""previous_sample"": {""obtained_response"": ""contented"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""contented"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1496,2023-08-04 11:10:06,False,,,SRENode,81,,SRE_chain,SRE_chain,True,True,True,,11,1527.0,1303.0,"{""previous_sample"": {""obtained_response"": ""Can somebody tell me exactly what just happened?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Can somebody tell me exactly what just happened?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1497,2023-08-04 11:10:07,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,11,1580.0,1467.0,"{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1498,2023-08-04 11:10:13,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,16,1632.0,1427.0,"{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1499,2023-08-04 11:10:16,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,14,1613.0,1460.0,"{""previous_sample"": {""obtained_response"": ""Please, come in, make yourself at home."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Please, come in, make yourself at home."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1500,2023-08-04 11:10:18,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,14,1573.0,1413.0,"{""previous_sample"": {""obtained_response"": ""How many times do I have to explain this?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""How many times do I have to explain this?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1501,2023-08-04 11:10:18,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,17,1570.0,1443.0,"{""previous_sample"": {""obtained_response"": ""quizzical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""quizzical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1502,2023-08-04 11:10:19,False,,,SRENode,63,,SRE_chain,SRE_chain,True,True,True,,19,1562.0,1370.0,"{""previous_sample"": {""obtained_response"": ""Today is the best day ever!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Today is the best day ever!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1503,2023-08-04 11:10:20,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,18,1525.0,1418.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1504,2023-08-04 11:10:21,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,15,1701.0,1463.0,"{""previous_sample"": {""obtained_response"": ""I`d rather stay here on my own and read to myself."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`d rather stay here on my own and read to myself."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1505,2023-08-04 11:10:27,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,17,1619.0,1449.0,"{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1506,2023-08-04 11:10:28,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,18,1603.0,1458.0,"{""previous_sample"": {""obtained_response"": ""dreadful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""dreadful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1507,2023-08-04 11:10:35,False,,,SRENode,90,,SRE_chain,SRE_chain,True,True,True,,13,1536.0,1433.0,"{""previous_sample"": {""obtained_response"": ""I am very sorry to hear of your mother`s illness."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very sorry to hear of your mother`s illness."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1508,2023-08-04 11:10:37,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,16,1533.0,1462.0,"{""previous_sample"": {""obtained_response"": ""sorrowful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sorrowful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1509,2023-08-04 11:10:39,False,,,SRENode,53,,SRE_chain,SRE_chain,True,True,True,,13,1544.0,1365.0,"{""previous_sample"": {""obtained_response"": ""I can`t stand that man."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t stand that man."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1510,2023-08-04 11:10:45,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,30,1523.0,1362.0,"{""previous_sample"": {""obtained_response"": ""Oh no, I hope he`s okay."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Oh no, I hope he`s okay."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1511,2023-08-04 11:10:45,False,,,SRENode,17,,SRE_chain,SRE_chain,True,True,True,,17,1678.0,1421.0,"{""previous_sample"": {""obtained_response"": ""catastrophic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""catastrophic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1512,2023-08-04 11:10:47,False,,,SRENode,28,,SRE_chain,SRE_chain,True,True,True,,14,1684.0,1457.0,"{""previous_sample"": {""obtained_response"": ""I cannot agree with your statement."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot agree with your statement."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1513,2023-08-04 11:10:54,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,14,1665.0,1480.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1514,2023-08-04 11:10:58,False,,,SRENode,22,,SRE_chain,SRE_chain,True,True,True,,17,1612.0,1429.0,"{""previous_sample"": {""obtained_response"": ""weary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""weary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1515,2023-08-04 11:11:04,False,,,SRENode,12,,SRE_chain,SRE_chain,True,True,True,,16,1617.0,1431.0,"{""previous_sample"": {""obtained_response"": ""I can`t wait for tomorrow!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t wait for tomorrow!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1516,2023-08-04 11:11:05,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,10,1529.0,1471.0,"{""previous_sample"": {""obtained_response"": ""That really is such a thoughtful present, thank you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That really is such a thoughtful present, thank you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1517,2023-08-04 11:11:09,False,,,SRENode,76,,SRE_chain,SRE_chain,True,True,True,,14,1534.0,1411.0,"{""previous_sample"": {""obtained_response"": ""stressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""stressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1518,2023-08-04 11:11:10,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,14,1705.0,1350.0,"{""previous_sample"": {""obtained_response"": ""rushed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""rushed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1519,2023-08-04 11:11:18,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,20,,1405.0,"{""previous_sample"": {""obtained_response"": ""We made sure that we took our coats out as it looked like rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""We made sure that we took our coats out as it looked like rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,0,SRENode,Node
False,{},1520,2023-08-04 11:11:19,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,13,1749.0,1476.0,"{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""positive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1521,2023-08-04 11:11:19,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,14,1610.0,1470.0,"{""previous_sample"": {""obtained_response"": ""He said what to you?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He said what to you?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1522,2023-08-04 11:11:21,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,19,1555.0,1494.0,"{""previous_sample"": {""obtained_response"": ""favourable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""favourable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1523,2023-08-04 11:11:22,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,31,1559.0,1510.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1524,2023-08-04 11:11:29,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,15,1560.0,1442.0,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
